market,ticker,month,currency,priceReturn,totalReturn,fxReturn,benchmarkId,isProxy,proxyTicker,dataStatus
US,SPY,2024-04-30,USD,0.006488,0.006488,0.000000,SP500,false,,fixture
US,SPY,2024-05-31,USD,0.006507,0.006507,0.000000,SP500,false,,fixture
US,SPY,2024-06-30,USD,0.006495,0.008506,0.000000,SP500,false,,fixture
US,SPY,2024-07-31,USD,0.006513,0.006513,0.000000,SP500,false,,fixture
US,SPY,2024-08-31,USD,0.006501,0.006501,0.000000,SP500,false,,fixture
US,SPY,2024-09-30,USD,0.006489,0.008490,0.000000,SP500,false,,fixture
US,SPY,2024-10-31,USD,0.006506,0.006506,0.000000,SP500,false,,fixture
US,SPY,2024-11-30,USD,0.006493,0.006493,0.000000,SP500,false,,fixture
US,SPY,2024-12-31,USD,0.006509,0.008501,0.000000,SP500,false,,fixture
US,SPY,2025-01-31,USD,0.006496,0.006496,0.000000,SP500,false,,fixture
US,SPY,2025-02-28,USD,0.006511,0.006511,0.000000,SP500,false,,fixture
US,SPY,2025-03-31,USD,0.006498,0.008508,0.000000,SP500,false,,fixture
US,SPY,2025-04-30,USD,0.006484,0.006484,0.000000,SP500,false,,fixture
US,SPY,2025-05-31,USD,0.006499,0.006499,0.000000,SP500,false,,fixture
US,SPY,2025-06-30,USD,0.006513,0.008512,0.000000,SP500,false,,fixture
US,SPY,2025-07-31,USD,0.006498,0.006498,0.000000,SP500,false,,fixture
US,SPY,2025-08-31,USD,0.006511,0.006511,0.000000,SP500,false,,fixture
US,SPY,2025-09-30,USD,0.006497,0.008485,0.000000,SP500,false,,fixture
US,SPY,2025-10-31,USD,0.006482,0.006482,0.000000,SP500,false,,fixture
US,SPY,2025-11-30,USD,0.006521,0.006521,0.000000,SP500,false,,fixture
US,SPY,2025-12-31,USD,0.006479,0.008483,0.000000,SP500,false,,fixture
US,SPY,2026-01-31,USD,0.006518,0.006518,0.000000,SP500,false,,fixture
US,SPY,2026-02-28,USD,0.006502,0.006502,0.000000,SP500,false,,fixture
US,SPY,2026-03-31,USD,0.006486,0.008477,0.000000,SP500,false,,fixture
US,SPY,2026-04-30,USD,0.006497,0.006497,0.000000,SP500,false,,fixture
US,SPY,2026-05-31,USD,0.006507,0.006507,0.000000,SP500,false,,fixture
US,SPY,2026-06-30,USD,0.006491,0.008495,0.000000,SP500,false,,fixture
